case_label,variant,model,scenario,fn_cost,fp_cost,retention_rate,threshold,expected_net_value,tp,fp,fn,tn,recall,precision,f1
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.07,-111000.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.08,-111000.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.09,-111000.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.1,-111000.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.11,-111000.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.12,-111000.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.13,-111000.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.14,-111000.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.15,-111000.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.16,-111000.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.17,-111000.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.18,-111000.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.19,-111000.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.2,-111000.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.21,-111000.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.22,-111000.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.23,-111000.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.24,-111000.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.25,-111000.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.26,-111000.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.27,-111000.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.28,-111000.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.29,-111000.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.3,-111000.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.31,-111000.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.32,-110760.0,109,1577,0,2,1.0,0.06465005931198102,0.12144846796657381
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.33,-110160.0,109,1572,0,7,1.0,0.06484235574063058,0.1217877094972067
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.34,-110520.0,108,1569,1,10,0.9908256880733946,0.06440071556350627,0.12094064949608063
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.35,-110280.0,108,1567,1,12,0.9908256880733946,0.06447761194029851,0.1210762331838565
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.36,-110640.0,107,1564,2,15,0.981651376146789,0.06403351286654697,0.12022471910112359
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.37,-110640.0,107,1564,2,15,0.981651376146789,0.06403351286654697,0.12022471910112359
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.38,-110160.0,107,1560,2,19,0.981651376146789,0.06418716256748651,0.1204954954954955
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.39,-109440.0,105,1542,4,37,0.963302752293578,0.06375227686703097,0.11958997722095673
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.4,-103680.0,103,1482,6,97,0.944954128440367,0.06498422712933755,0.12160566706021252
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.41,-95880.0,100,1399,9,180,0.9174311926605505,0.066711140760507,0.12437810945273632
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.42,-86880.0,94,1288,15,291,0.8623853211009175,0.06801736613603473,0.12608987256874582
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.43,-80040.0,90,1207,19,372,0.8256880733944955,0.06939090208172706,0.12802275960170698
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.44,-72840.0,89,1141,20,438,0.8165137614678899,0.07235772357723577,0.13293502613890965
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.45,-68520.0,85,1081,24,498,0.7798165137614679,0.07289879931389365,0.13333333333333333
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.46,-64800.0,83,1038,26,541,0.7614678899082569,0.07404103479036575,0.13495934959349593
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.47,-63720.0,77,993,32,586,0.7064220183486238,0.07196261682242991,0.13061916878710772
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.48,-61440.0,72,944,37,635,0.6605504587155964,0.07086614173228346,0.128
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.49,-56400.0,68,878,41,701,0.6238532110091743,0.07188160676532769,0.12890995260663507
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.5,-52800.0,64,824,45,755,0.5871559633027523,0.07207207207207207,0.1283851554663992
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.51,-49560.0,57,755,52,824,0.5229357798165137,0.07019704433497537,0.1237785016286645
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.52,-41880.0,54,673,55,906,0.4954128440366973,0.07427785419532325,0.1291866028708134
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.53,-36360.0,50,603,59,976,0.45871559633027525,0.07656967840735068,0.13123359580052493
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.54,-24720.0,49,500,60,1079,0.44954128440366975,0.08925318761384335,0.14893617021276595
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.55,-16680.0,42,391,67,1188,0.3853211009174312,0.09699769053117784,0.15498154981549817
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.56,-15960.0,31,319,78,1260,0.28440366972477066,0.08857142857142856,0.13507625272331156
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.57,-13560.0,24,257,85,1322,0.22018348623853212,0.08540925266903915,0.12307692307692308
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.58,-11160.0,15,183,94,1396,0.13761467889908258,0.07575757575757576,0.09771986970684039
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.59,-7320.0,12,133,97,1446,0.11009174311926606,0.08275862068965517,0.09448818897637795
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.6,-3240.0,11,93,98,1486,0.10091743119266056,0.10576923076923077,0.10328638497652583
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.61,-120.0,10,61,99,1518,0.09174311926605505,0.14084507042253522,0.1111111111111111
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.62,-360.0,7,45,102,1534,0.06422018348623854,0.1346153846153846,0.08695652173913043
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.63,240.0,5,28,104,1551,0.045871559633027525,0.15151515151515152,0.07042253521126761
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.64,360.0,3,15,106,1564,0.027522935779816515,0.16666666666666666,0.047244094488188976
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.65,240.0,2,10,107,1569,0.01834862385321101,0.16666666666666666,0.03305785123966942
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.66,-840.0,0,7,109,1572,0.0,0.0,0.0
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.67,-240.0,0,2,109,1577,0.0,0.0,0.0
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.68,-240.0,0,2,109,1577,0.0,0.0,0.0
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.69,-120.0,0,1,109,1578,0.0,0.0,0.0
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.7,0.0,0,0,109,1579,0.0,0.0,0.0
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.71,0.0,0,0,109,1579,0.0,0.0,0.0
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.72,0.0,0,0,109,1579,0.0,0.0,0.0
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.73,0.0,0,0,109,1579,0.0,0.0,0.0
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.74,0.0,0,0,109,1579,0.0,0.0,0.0
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.75,0.0,0,0,109,1579,0.0,0.0,0.0
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.76,0.0,0,0,109,1579,0.0,0.0,0.0
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.77,0.0,0,0,109,1579,0.0,0.0,0.0
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.78,0.0,0,0,109,1579,0.0,0.0,0.0
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.79,0.0,0,0,109,1579,0.0,0.0,0.0
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.8,0.0,0,0,109,1579,0.0,0.0,0.0
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.81,0.0,0,0,109,1579,0.0,0.0,0.0
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.82,0.0,0,0,109,1579,0.0,0.0,0.0
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.83,0.0,0,0,109,1579,0.0,0.0,0.0
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.84,0.0,0,0,109,1579,0.0,0.0,0.0
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.85,0.0,0,0,109,1579,0.0,0.0,0.0
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.86,0.0,0,0,109,1579,0.0,0.0,0.0
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.87,0.0,0,0,109,1579,0.0,0.0,0.0
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.88,0.0,0,0,109,1579,0.0,0.0,0.0
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.89,0.0,0,0,109,1579,0.0,0.0,0.0
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.9,0.0,0,0,109,1579,0.0,0.0,0.0
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.91,0.0,0,0,109,1579,0.0,0.0,0.0
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.92,0.0,0,0,109,1579,0.0,0.0,0.0
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.93,0.0,0,0,109,1579,0.0,0.0,0.0
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.94,0.0,0,0,109,1579,0.0,0.0,0.0
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.95,0.0,0,0,109,1579,0.0,0.0,0.0
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.96,0.0,0,0,109,1579,0.0,0.0,0.0
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.97,0.0,0,0,109,1579,0.0,0.0,0.0
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.98,0.0,0,0,109,1579,0.0,0.0,0.0
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,small_business_value,1200.0,120.0,0.6,0.99,0.0,0,0,109,1579,0.0,0.0,0.0
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,enterprise_value,18000.0,120.0,0.6,0.01,987720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,enterprise_value,18000.0,120.0,0.6,0.02,987720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,enterprise_value,18000.0,120.0,0.6,0.03,987720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,enterprise_value,18000.0,120.0,0.6,0.04,987720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,enterprise_value,18000.0,120.0,0.6,0.05,987720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,enterprise_value,18000.0,120.0,0.6,0.06,987720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,enterprise_value,18000.0,120.0,0.6,0.07,987720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,enterprise_value,18000.0,120.0,0.6,0.08,987720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,enterprise_value,18000.0,120.0,0.6,0.09,987720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,enterprise_value,18000.0,120.0,0.6,0.1,987720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,enterprise_value,18000.0,120.0,0.6,0.11,987720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,enterprise_value,18000.0,120.0,0.6,0.12,987720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,enterprise_value,18000.0,120.0,0.6,0.13,987720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,enterprise_value,18000.0,120.0,0.6,0.14,987720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,enterprise_value,18000.0,120.0,0.6,0.15,987720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,enterprise_value,18000.0,120.0,0.6,0.16,987720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,enterprise_value,18000.0,120.0,0.6,0.17,987720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,enterprise_value,18000.0,120.0,0.6,0.18,987720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,enterprise_value,18000.0,120.0,0.6,0.19,987720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,enterprise_value,18000.0,120.0,0.6,0.2,987720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,enterprise_value,18000.0,120.0,0.6,0.21,987720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,enterprise_value,18000.0,120.0,0.6,0.22,987720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,enterprise_value,18000.0,120.0,0.6,0.23,987720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,enterprise_value,18000.0,120.0,0.6,0.24,987720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,enterprise_value,18000.0,120.0,0.6,0.25,987720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,enterprise_value,18000.0,120.0,0.6,0.26,987720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,enterprise_value,18000.0,120.0,0.6,0.27,987720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,enterprise_value,18000.0,120.0,0.6,0.28,987720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,enterprise_value,18000.0,120.0,0.6,0.29,987720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,enterprise_value,18000.0,120.0,0.6,0.3,987720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,enterprise_value,18000.0,120.0,0.6,0.31,987720.0,109,1579,0,0,1.0,0.06457345971563981,0.1213132999443517
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,enterprise_value,18000.0,120.0,0.6,0.32,987960.0,109,1577,0,2,1.0,0.06465005931198102,0.12144846796657381
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,enterprise_value,18000.0,120.0,0.6,0.33,988560.0,109,1572,0,7,1.0,0.06484235574063058,0.1217877094972067
EasyEnsemble_with_zip,with_billing_zip,EasyEnsemble_original,enterprise_value,18000.0,120.0,0.6,0.34,978120.0,108,1569,1,10,0.9908256880733946,0.06440071556350627,0.12094064949608063
